NBI_20_3.1e6.mat,3.9418339708448014e+19,9.352779575653174e+17
NBI_30_4.7e6.mat,3.945411991525968e+19,9.392776721734002e+17
NBI_4_6.7e5.mat,3.81639108899694e+19,9.171153055801004e+17
NBI_15_2.3e6.mat,3.93576469354326e+19,9.336210872525249e+17
NBI_40_6.1e6.mat,3.948419159331075e+19,9.404774525307516e+17
NBI_6_1.0e6.mat,3.938804743446089e+19,9.30222248460572e+17
NBI_10_1.5e6.mat,3.937753793483941e+19,9.356218592369386e+17
NBI_2_3.3e5.mat,3.8096147937674625e+19,9.310448335363692e+17
NBI_8_1.3e6.mat,3.9406322545351156e+19,9.334387556796384e+17
